participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency_group,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
10,main,LDT3X4_014,máy đo huyết áp,word,1,4,low,3,1.098612289,máy đo huyết áp,word,f,word,1,1.45181
10,main,LDT3X4_072,côc,pseudoword,0,1,control,NA,NA,cốc,nonword,j,nonword,1,0.567953
10,main,LDT3X4_104,văn hóa ẩm thực,word,1,4,low,3,1.098612289,văn hóa ẩm thực,word,f,word,1,0.514608
10,main,LDT3X4_083,giá,word,1,1,high,714,6.570882962,giá,word,f,word,1,0.664167
10,main,LDT3X4_066,lá đic lăng,pseudoword,0,3,control,NA,NA,lá đinh lăng,nonword,j,nonword,1,0.672543
10,main,LDT3X4_097,côm ty,pseudoword,0,2,control,NA,NA,công ty,nonword,j,nonword,1,0.858896
10,main,LDT3X4_024,nước xọt,pseudoword,0,2,control,NA,NA,nước xốt,nonword,f,word,0,0.642139
10,main,LDT3X4_120,xe đẩy,word,1,2,mid,14,2.63905733,xe đẩy,word,f,word,1,0.475629
10,main,LDT3X4_002,núi,word,1,1,low,31,3.433987204,núi,word,j,nonword,0,0.407674
10,main,LDT3X4_103,tiền,word,1,1,high,317,5.758901774,tiền,word,f,word,1,0.62099
10,main,LDT3X4_092,gió,word,1,1,mid,118,4.770684624,gió,word,f,word,1,0.623571
10,main,LDT3X4_039,hàc,pseudoword,0,1,control,NA,NA,hàng,nonword,j,nonword,1,0.577072
10,main,LDT3X4_009,tâm lỵ học,pseudoword,0,3,control,NA,NA,tâm lý học,nonword,j,nonword,1,1.429001
10,main,LDT3X4_080,loại thực phẩm,word,1,3,mid,13,2.564949357,loại thực phẩm,word,f,word,1,0.604845
10,main,LDT3X4_071,đồ nội thất,word,1,3,mid,18,2.89037175789616,đồ nội thất,word,f,word,1,0.582991
10,main,LDT3X4_078,cá thác lác,word,1,3,mid,14,2.63905732961526,cá thác lác,word,f,word,1,0.626407
10,main,LDT3X4_074,thị trường,word,1,2,high,128,4.852030264,thị trường,word,f,word,1,0.743692
10,main,LDT3X4_079,định kiến xã hội,word,1,4,low,3,1.098612289,định kiến xã hội,word,f,word,1,0.464537
10,main,LDT3X4_035,nước uống thể thao,word,1,4,mid,4,1.386294361,nước uống thể thao,word,f,word,1,0.576466
10,main,LDT3X4_018,giáo dục,word,1,2,mid,23,3.135494216,giáo dục,word,f,word,1,0.565776
10,main,LDT3X4_059,dân,word,1,1,mid,155,5.043425117,dân,word,f,word,1,0.468304
10,main,LDT3X4_113,máy pha cà phé,pseudoword,0,4,control,NA,NA,máy pha cà phê,nonword,j,nonword,1,1.737907
10,main,LDT3X4_023,địm kiến xã hội,pseudoword,0,4,control,NA,NA,định kiến xã hội,nonword,f,word,0,0.480337
10,main,LDT3X4_089,lâ,pseudoword,0,1,control,NA,NA,lá,nonword,j,nonword,1,0.660081
10,main,LDT3X4_003,cơ só sản xuất,pseudoword,0,4,control,NA,NA,cơ sở sản xuất,nonword,j,nonword,1,1.254598
10,main,LDT3X4_048,diễn đàn quốc tế,word,1,4,low,4,1.386294361,diễn đàn quốc tế,word,f,word,1,0.72679
10,main,LDT3X4_096,nồi ạp suất,pseudoword,0,3,control,NA,NA,nồi áp suất,nonword,j,nonword,1,0.654857
10,main,LDT3X4_111,chủ cửa hàc,pseudoword,0,3,control,NA,NA,chủ cửa hàng,nonword,f,word,0,0.59318
10,main,LDT3X4_020,lực,word,1,1,mid,199,5.293304825,lực,word,f,word,1,0.61819
10,main,LDT3X4_085,nước cốt dừa,word,1,3,mid,18,2.890371758,nước cốt dừa,word,f,word,1,0.599544
10,main,LDT3X4_030,lủc,pseudoword,0,1,control,NA,NA,lực,nonword,j,nonword,1,0.732904
10,main,LDT3X4_037,đâ,pseudoword,0,1,control,NA,NA,đá,nonword,j,nonword,1,0.54747
10,main,LDT3X4_077,cửa hàc,pseudoword,0,2,control,NA,NA,cửa hàng,nonword,j,nonword,1,0.67913
10,main,LDT3X4_107,kiến trúc sủ,pseudoword,0,3,control,NA,NA,kiến trúc sư,nonword,j,nonword,1,0.878672
10,main,LDT3X4_017,nước vọ gạo,pseudoword,0,3,control,NA,NA,nước vo gạo,nonword,j,nonword,1,0.653272
10,main,LDT3X4_095,cây,word,1,1,mid,281,5.638354669,cây,word,f,word,1,0.542451
10,main,LDT3X4_042,mức giá,word,1,2,mid,16,2.772588722,mức giá,word,f,word,1,0.576226
10,main,LDT3X4_117,cơ sở sản xuất,word,1,4,low,3,1.098612289,cơ sở sản xuất,word,f,word,1,0.618957
10,main,LDT3X4_033,đồng nghiệp,word,1,2,high,45,3.80666249,đồng nghiệp,word,f,word,1,0.478191
10,main,LDT3X4_006,đèn,word,1,1,high,306,5.723585102,đèn,word,f,word,1,0.480395
10,main,LDT3X4_094,mái ấm gia đình,word,1,4,high,16,2.772588722239781,mái ấm gia đình,word,f,word,1,0.554165
10,main,LDT3X4_022,trý,pseudoword,0,1,control,NA,NA,trị,nonword,j,nonword,1,0.592152
10,main,LDT3X4_049,văn hóa ẩm thủc,pseudoword,0,4,control,NA,NA,văn hóa ẩm thực,nonword,j,nonword,1,1.147467
10,main,LDT3X4_061,thủ công mỹ nghệ,word,1,4,mid,4,1.386294361,thủ công mỹ nghệ,word,f,word,1,1.470549
10,main,LDT3X4_008,điện thoại di động,word,1,4,high,14,2.6390573296152584,điện thoại di động,word,f,word,1,0.511719
10,main,LDT3X4_118,giám đóc công ty,pseudoword,0,4,control,NA,NA,giám đốc công ty,nonword,j,nonword,1,0.668498
10,main,LDT3X4_068,thực phẩm chế biến,word,1,4,high,7,1.9459101490553128,thực phẩm chế biến,word,f,word,1,0.738175
10,main,LDT3X4_101,nhà thiết kế,word,1,3,low,9,2.197224577,nhà thiết kế,word,f,word,1,0.466613
10,main,LDT3X4_005,loại sản phẩm,word,1,3,low,10,2.302585093,loại sản phẩm,word,f,word,1,0.623023
10,main,LDT3X4_043,đất,word,1,1,mid,138,4.927253685,đất,word,f,word,1,0.469892
10,main,LDT3X4_026,lá,word,1,1,high,443,6.09356977,lá,word,f,word,1,0.35026
10,main,LDT3X4_045,hónh phúc gia đình,pseudoword,0,4,control,NA,NA,hạnh phúc gia đình,nonword,j,nonword,1,0.68857
10,main,LDT3X4_050,chợ,word,1,1,low,108,4.682131227,chợ,word,f,word,1,0.376052
10,main,LDT3X4_076,thị trườc nội địa,pseudoword,0,4,control,NA,NA,thị trường nội địa,nonword,j,nonword,1,0.982975
10,main,LDT3X4_011,sức hấp dẫn,word,1,3,mid,15,2.70805020110221,sức hấp dẫn,word,f,word,1,0.565153
10,main,LDT3X4_044,câu trả lời,word,1,3,high,30,3.40119738166216,câu trả lời,word,f,word,1,0.498848
10,main,LDT3X4_036,khoa học,word,1,2,mid,20,2.995732274,khoa học,word,f,word,1,0.451533
10,main,LDT3X4_065,bửa,pseudoword,0,1,control,NA,NA,cửa,nonword,j,nonword,1,0.601391
10,main,LDT3X4_027,hình chữ nhật,word,1,3,high,20,2.99573227355399,hình chữ nhật,word,f,word,1,0.408126
10,main,LDT3X4_108,tin,word,1,1,high,679,6.520621128,tin,word,f,word,1,0.553674
10,main,LDT3X4_057,tình yêu đích thực,word,1,4,high,23,3.1354942159291497,tình yêu đích thực,word,f,word,1,0.613429
10,main,LDT3X4_051,hó,pseudoword,0,1,control,NA,NA,gió,nonword,j,nonword,1,0.502513
10,main,LDT3X4_091,mẹ chồng nàng hâu,pseudoword,0,4,control,NA,NA,mẹ chồng nàng dâu,nonword,f,word,0,0.934745
10,main,LDT3X4_012,nước uống thé thao,pseudoword,0,4,control,NA,NA,nước uống thể thao,nonword,j,nonword,1,1.098669
10,main,LDT3X4_100,luật pháp,word,1,2,mid,26,3.258096538,luật pháp,word,f,word,1,0.932935
10,main,LDT3X4_010,hệ thóng,pseudoword,0,2,control,NA,NA,hệ thống,nonword,j,nonword,1,0.70843
10,main,LDT3X4_034,vản hóa,pseudoword,0,2,control,NA,NA,văn hóa,nonword,j,nonword,1,0.637879
10,main,LDT3X4_053,loại sản phám,pseudoword,0,3,control,NA,NA,loại sản phẩm,nonword,j,nonword,1,1.102108
10,main,LDT3X4_073,nước hoa hồng,word,1,3,low,8,2.079441542,nước hoa hồng,word,f,word,1,0.591488
10,main,LDT3X4_067,vật,word,1,1,mid,252,5.529429088,vật,word,f,word,1,0.585086
10,main,LDT3X4_015,hệ thống,word,1,2,high,37,3.610917913,hệ thống,word,f,word,1,0.452227
10,main,LDT3X4_099,nước muối,word,1,2,low,11,2.397895273,nước muối,word,f,word,1,0.479474
10,main,LDT3X4_064,nước xốt,word,1,2,low,12,2.48490665,nước xốt,word,f,word,1,0.396377
10,main,LDT3X4_112,chuyên viên tư vấn,word,1,4,high,7,1.9459101490553128,chuyên viên tư vấn,word,f,word,1,0.60732
10,main,LDT3X4_007,mối quan hế,pseudoword,0,3,control,NA,NA,mối quan hệ,nonword,j,nonword,1,1.140985
10,main,LDT3X4_046,hoạt động xã hội,word,1,4,mid,5,1.609437912,hoạt động xã hội,word,f,word,1,0.454377
10,main,LDT3X4_054,rúng,pseudoword,0,1,control,NA,NA,rừng,nonword,j,nonword,1,0.667945
10,main,LDT3X4_041,công nghệ thông tin,word,1,4,mid,6,1.791759469,công nghệ thông tin,word,f,word,1,0.432522
10,main,LDT3X4_058,cây xanh,word,1,2,low,12,2.48490665,cây xanh,word,f,word,1,0.497383
10,main,LDT3X4_070,chuyện tình cảm,word,1,3,high,48,3.87120101090789,chuyện tình cảm,word,f,word,1,0.70833
10,main,LDT3X4_055,máy điều hòa,word,1,3,low,10,2.302585093,máy điều hòa,word,f,word,1,0.620531
10,main,LDT3X4_025,môi trường bẹn ngoài,pseudoword,0,4,control,NA,NA,môi trường bên ngoài,nonword,j,nonword,1,0.850872
10,main,LDT3X4_013,kiến trúc sư,word,1,3,high,23,3.13549421592915,kiến trúc sư,word,f,word,1,0.65437
10,main,LDT3X4_062,nướm đường,pseudoword,0,2,control,NA,NA,nước đường,nonword,j,nonword,1,0.689702
10,main,LDT3X4_052,nướp,pseudoword,0,1,control,NA,NA,nước,nonword,f,word,0,0.450729
10,main,LDT3X4_116,hạnh phúc gia đình,word,1,4,high,44,3.784189633918261,hạnh phúc gia đình,word,f,word,1,0.654708
10,main,LDT3X4_102,chủ cửa hàng,word,1,3,low,6,1.791759469,chủ cửa hàng,word,f,word,1,1.077355
10,main,LDT3X4_086,thị trường nội địa,word,1,4,mid,5,1.609437912,thị trường nội địa,word,f,word,1,0.607928
10,main,LDT3X4_088,máy xay,word,1,2,mid,18,2.890371758,máy xay,word,f,word,1,0.443573
10,main,LDT3X4_001,bệc viện,pseudoword,0,2,control,NA,NA,bệnh viện,nonword,j,nonword,1,0.662007
10,main,LDT3X4_081,nghiên cứu khoa học,word,1,4,low,3,1.098612289,nghiên cứu khoa học,word,f,word,1,0.475007
10,main,LDT3X4_021,máy hủt bụi,pseudoword,0,3,control,NA,NA,máy hút bụi,nonword,j,nonword,1,0.87106
10,main,LDT3X4_069,nước vo gạo,word,1,3,high,28,3.33220451,nước vo gạo,word,f,word,1,0.813047
10,main,LDT3X4_063,bệnh viện,word,1,2,low,13,2.564949357,bệnh viện,word,f,word,1,0.581752
10,main,LDT3X4_029,máy nước nóng,word,1,3,low,6,1.791759469,máy nước nóng,word,f,word,1,0.626744
10,main,LDT3X4_084,hơi nướm,pseudoword,0,2,control,NA,NA,hơi nước,nonword,f,word,0,0.788345
10,main,LDT3X4_028,nhâ cửa,pseudoword,0,2,control,NA,NA,nhà cửa,nonword,j,nonword,1,0.64593
10,main,LDT3X4_082,công nghiệp,word,1,2,high,27,3.295836866,công nghiệp,word,f,word,1,0.507949
10,main,LDT3X4_090,văn hóa,word,1,2,high,28,3.33220451,văn hóa,word,f,word,1,0.479706
10,main,LDT3X4_075,hơi nước,word,1,2,low,11,2.397895273,hơi nước,word,f,word,1,0.424281
10,main,LDT3X4_040,măt,pseudoword,0,1,control,NA,NA,mắt,nonword,j,nonword,1,0.548043
10,main,LDT3X4_060,quan hệ vợ chọng,pseudoword,0,4,control,NA,NA,quan hệ vợ chồng,nonword,j,nonword,1,1.182806
10,main,LDT3X4_087,cuộc hôn nhâc,pseudoword,0,3,control,NA,NA,cuộc hôn nhân,nonword,j,nonword,1,0.687106
