participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency_group,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
3,main,LDT3X4_003,cơ só sản xuất,pseudoword,0,4,control,NA,NA,cơ sở sản xuất,nonword,j,nonword,1,0.737568
3,main,LDT3X4_045,hónh phúc gia đình,pseudoword,0,4,control,NA,NA,hạnh phúc gia đình,nonword,j,nonword,1,0.774182
3,main,LDT3X4_037,đâ,pseudoword,0,1,control,NA,NA,đá,nonword,j,nonword,1,0.657503
3,main,LDT3X4_089,lâ,pseudoword,0,1,control,NA,NA,lá,nonword,j,nonword,1,0.487247
3,main,LDT3X4_119,nước,word,1,1,high,1464,7.288927695,nước,word,f,word,1,0.645204
3,main,LDT3X4_058,cây xanh,word,1,2,low,12,2.48490665,cây xanh,word,f,word,1,0.51014
3,main,LDT3X4_005,loại sản phẩm,word,1,3,low,10,2.302585093,loại sản phẩm,word,f,word,1,0.715763
3,main,LDT3X4_035,nước uống thể thao,word,1,4,mid,4,1.386294361,nước uống thể thao,word,f,word,1,0.71432
3,main,LDT3X4_085,nước cốt dừa,word,1,3,mid,18,2.890371758,nước cốt dừa,word,f,word,1,0.615984
3,main,LDT3X4_043,đất,word,1,1,mid,138,4.927253685,đất,word,f,word,1,0.373607
3,main,LDT3X4_055,máy điều hòa,word,1,3,low,10,2.302585093,máy điều hòa,word,f,word,1,0.488392
3,main,LDT3X4_120,xe đẩy,word,1,2,mid,14,2.63905733,xe đẩy,word,f,word,1,0.363198
3,main,LDT3X4_117,cơ sở sản xuất,word,1,4,low,3,1.098612289,cơ sở sản xuất,word,f,word,1,0.579072
3,main,LDT3X4_036,khoa học,word,1,2,mid,20,2.995732274,khoa học,word,f,word,1,0.398082
3,main,LDT3X4_052,nướp,pseudoword,0,1,control,NA,NA,nước,nonword,f,word,0,0.38237
3,main,LDT3X4_066,lá đic lăng,pseudoword,0,3,control,NA,NA,lá đinh lăng,nonword,j,nonword,1,0.488472
3,main,LDT3X4_105,học thủc,pseudoword,0,2,control,NA,NA,học thức,nonword,j,nonword,1,0.566693
3,main,LDT3X4_034,vản hóa,pseudoword,0,2,control,NA,NA,văn hóa,nonword,j,nonword,1,0.628707
3,main,LDT3X4_021,máy hủt bụi,pseudoword,0,3,control,NA,NA,máy hút bụi,nonword,j,nonword,1,1.008874
3,main,LDT3X4_071,đồ nội thất,word,1,3,mid,18,2.89037175789616,đồ nội thất,word,f,word,1,0.839189
3,main,LDT3X4_062,nướm đường,pseudoword,0,2,control,NA,NA,nước đường,nonword,j,nonword,1,0.697881
3,main,LDT3X4_093,máy vi tính,word,1,3,mid,13,2.564949357,máy vi tính,word,f,word,1,1.52697
3,main,LDT3X4_006,đèn,word,1,1,high,306,5.723585102,đèn,word,f,word,1,0.404266
3,main,LDT3X4_099,nước muối,word,1,2,low,11,2.397895273,nước muối,word,f,word,1,0.509599
3,main,LDT3X4_030,lủc,pseudoword,0,1,control,NA,NA,lực,nonword,j,nonword,1,0.573153
3,main,LDT3X4_017,nước vọ gạo,pseudoword,0,3,control,NA,NA,nước vo gạo,nonword,j,nonword,1,0.825133
3,main,LDT3X4_002,núi,word,1,1,low,31,3.433987204,núi,word,f,word,1,0.483129
3,main,LDT3X4_100,luật pháp,word,1,2,mid,26,3.258096538,luật pháp,word,f,word,1,0.830997
3,main,LDT3X4_011,sức hấp dẫn,word,1,3,mid,15,2.70805020110221,sức hấp dẫn,word,f,word,1,2.157564
3,main,LDT3X4_070,chuyện tình cảm,word,1,3,high,48,3.87120101090789,chuyện tình cảm,word,f,word,1,0.616871
3,main,LDT3X4_015,hệ thống,word,1,2,high,37,3.610917913,hệ thống,word,f,word,1,0.545513
3,main,LDT3X4_041,công nghệ thông tin,word,1,4,mid,6,1.791759469,công nghệ thông tin,word,f,word,1,0.575786
3,main,LDT3X4_115,biệc pháp,pseudoword,0,2,control,NA,NA,biện pháp,nonword,j,nonword,1,0.676362
3,main,LDT3X4_092,gió,word,1,1,mid,118,4.770684624,gió,word,f,word,1,0.370274
3,main,LDT3X4_079,định kiến xã hội,word,1,4,low,3,1.098612289,định kiến xã hội,word,f,word,1,0.499209
3,main,LDT3X4_009,tâm lỵ học,pseudoword,0,3,control,NA,NA,tâm lý học,nonword,j,nonword,1,1.026832
3,main,LDT3X4_109,giá thàc,pseudoword,0,2,control,NA,NA,giá thành,nonword,j,nonword,1,0.641825
3,main,LDT3X4_040,măt,pseudoword,0,1,control,NA,NA,mắt,nonword,j,nonword,1,0.60761
3,main,LDT3X4_118,giám đóc công ty,pseudoword,0,4,control,NA,NA,giám đốc công ty,nonword,f,word,0,1.060378
3,main,LDT3X4_072,côc,pseudoword,0,1,control,NA,NA,cốc,nonword,j,nonword,1,0.678435
3,main,LDT3X4_064,nước xốt,word,1,2,low,12,2.48490665,nước xốt,word,f,word,1,1.178104
3,main,LDT3X4_024,nước xọt,pseudoword,0,2,control,NA,NA,nước xốt,nonword,j,nonword,1,0.77404
3,main,LDT3X4_033,đồng nghiệp,word,1,2,high,45,3.80666249,đồng nghiệp,word,f,word,1,0.641111
3,main,LDT3X4_073,nước hoa hồng,word,1,3,low,8,2.079441542,nước hoa hồng,word,f,word,1,0.917557
3,main,LDT3X4_060,quan hệ vợ chọng,pseudoword,0,4,control,NA,NA,quan hệ vợ chồng,nonword,j,nonword,1,1.44641
3,main,LDT3X4_067,vật,word,1,1,mid,252,5.529429088,vật,word,f,word,1,0.469525
3,main,LDT3X4_091,mẹ chồng nàng hâu,pseudoword,0,4,control,NA,NA,mẹ chồng nàng dâu,nonword,j,nonword,1,1.699494
3,main,LDT3X4_095,cây,word,1,1,mid,281,5.638354669,cây,word,f,word,1,0.436927
3,main,LDT3X4_114,mối quan hệ,word,1,3,high,171,5.14166355650266,mối quan hệ,word,f,word,1,0.762873
3,main,LDT3X4_083,giá,word,1,1,high,714,6.570882962,giá,word,f,word,1,0.386636
3,main,LDT3X4_075,hơi nước,word,1,2,low,11,2.397895273,hơi nước,word,f,word,1,0.453662
3,main,LDT3X4_097,côm ty,pseudoword,0,2,control,NA,NA,công ty,nonword,j,nonword,1,0.629983
3,main,LDT3X4_046,hoạt động xã hội,word,1,4,mid,5,1.609437912,hoạt động xã hội,word,f,word,1,0.416992
3,main,LDT3X4_078,cá thác lác,word,1,3,mid,14,2.63905732961526,cá thác lác,word,f,word,1,0.833637
3,main,LDT3X4_012,nước uống thé thao,pseudoword,0,4,control,NA,NA,nước uống thể thao,nonword,j,nonword,1,1.111199
3,main,LDT3X4_077,cửa hàc,pseudoword,0,2,control,NA,NA,cửa hàng,nonword,j,nonword,1,0.621546
3,main,LDT3X4_032,công ty,word,1,2,high,135,4.905274778,công ty,word,f,word,1,0.509977
3,main,LDT3X4_065,bửa,pseudoword,0,1,control,NA,NA,cửa,nonword,j,nonword,1,0.59673
3,main,LDT3X4_039,hàc,pseudoword,0,1,control,NA,NA,hàng,nonword,j,nonword,1,0.54431
3,main,LDT3X4_027,hình chữ nhật,word,1,3,high,20,2.99573227355399,hình chữ nhật,word,f,word,1,0.868878
3,main,LDT3X4_082,công nghiệp,word,1,2,high,27,3.295836866,công nghiệp,word,f,word,1,0.499972
3,main,LDT3X4_042,mức giá,word,1,2,mid,16,2.772588722,mức giá,word,f,word,1,0.411503
3,main,LDT3X4_047,mái nhà,word,1,2,low,14,2.63905733,mái nhà,word,f,word,1,0.377134
3,main,LDT3X4_031,máy nghe nhảc,pseudoword,0,3,control,NA,NA,máy nghe nhạc,nonword,f,word,0,0.338888
3,main,LDT3X4_016,trị,word,1,1,low,91,4.510859507,trị,word,j,nonword,0,0.383288
3,main,LDT3X4_101,nhà thiết kế,word,1,3,low,9,2.197224577,nhà thiết kế,word,f,word,1,0.385452
3,main,LDT3X4_059,dân,word,1,1,mid,155,5.043425117,dân,word,f,word,1,0.413404
3,main,LDT3X4_057,tình yêu đích thực,word,1,4,high,23,3.1354942159291497,tình yêu đích thực,word,f,word,1,0.632346
3,main,LDT3X4_022,trý,pseudoword,0,1,control,NA,NA,trị,nonword,f,word,0,0.419108
3,main,LDT3X4_068,thực phẩm chế biến,word,1,4,high,7,1.9459101490553128,thực phẩm chế biến,word,f,word,1,0.614568
3,main,LDT3X4_013,kiến trúc sư,word,1,3,high,23,3.13549421592915,kiến trúc sư,word,f,word,1,0.38815
3,main,LDT3X4_088,máy xay,word,1,2,mid,18,2.890371758,máy xay,word,f,word,1,0.49092
3,main,LDT3X4_080,loại thực phẩm,word,1,3,mid,13,2.564949357,loại thực phẩm,word,f,word,1,0.484722
3,main,LDT3X4_044,câu trả lời,word,1,3,high,30,3.40119738166216,câu trả lời,word,f,word,1,0.398483
3,main,LDT3X4_098,sọng,pseudoword,0,1,control,NA,NA,sông,nonword,f,word,0,0.382901
3,main,LDT3X4_053,loại sản phám,pseudoword,0,3,control,NA,NA,loại sản phẩm,nonword,f,word,0,0.627253
3,main,LDT3X4_020,lực,word,1,1,mid,199,5.293304825,lực,word,f,word,1,0.412742
