participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency_group,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
31,practice,PRACTICE_003,ghế đá,word,1,2,practice,NA,NA,ghế đá,word,f,word,1,0.940031
31,practice,PRACTICE_001,mèo,word,1,1,practice,NA,NA,mèo,word,f,word,1,0.758374
31,practice,PRACTICE_004,tủ lảnh,pseudoword,0,2,practice,NA,NA,tủ lạnh,nonword,j,nonword,1,0.674964
31,practice,PRACTICE_002,mẻo,pseudoword,0,1,practice,NA,NA,mèo,nonword,j,nonword,1,0.753726
31,main,LDT3X4_111,chủ cửa hàc,pseudoword,0,3,control,NA,NA,chủ cửa hàng,nonword,j,nonword,1,0.694464
31,main,LDT3X4_114,mối quan hệ,word,1,3,high,171,5.14166355650266,mối quan hệ,word,j,nonword,0,0.532067
31,main,LDT3X4_035,nước uống thể thao,word,1,4,mid,4,1.386294361,nước uống thể thao,word,f,word,1,0.597893
31,main,LDT3X4_039,hàc,pseudoword,0,1,control,NA,NA,hàng,nonword,j,nonword,1,0.543414
31,main,LDT3X4_038,sông,word,1,1,low,60,4.094344562,sông,word,f,word,1,0.486903
31,main,LDT3X4_007,mối quan hế,pseudoword,0,3,control,NA,NA,mối quan hệ,nonword,j,nonword,1,0.863433
31,main,LDT3X4_104,văn hóa ẩm thực,word,1,4,low,3,1.098612289,văn hóa ẩm thực,word,f,word,1,0.534661
31,main,LDT3X4_071,đồ nội thất,word,1,3,mid,18,2.89037175789616,đồ nội thất,word,f,word,1,0.545661
31,main,LDT3X4_079,định kiến xã hội,word,1,4,low,3,1.098612289,định kiến xã hội,word,f,word,1,0.487194
31,main,LDT3X4_105,học thủc,pseudoword,0,2,control,NA,NA,học thức,nonword,j,nonword,1,0.653771
31,main,LDT3X4_084,hơi nướm,pseudoword,0,2,control,NA,NA,hơi nước,nonword,f,word,0,0.375161
31,main,LDT3X4_100,luật pháp,word,1,2,mid,26,3.258096538,luật pháp,word,f,word,1,0.551605
31,main,LDT3X4_110,nhà thiết ké,pseudoword,0,3,control,NA,NA,nhà thiết kế,nonword,f,word,0,0.435923
31,main,LDT3X4_072,côc,pseudoword,0,1,control,NA,NA,cốc,nonword,f,word,0,0.352637
31,main,LDT3X4_092,gió,word,1,1,mid,118,4.770684624,gió,word,f,word,1,0.65404
31,main,LDT3X4_088,máy xay,word,1,2,mid,18,2.890371758,máy xay,word,f,word,1,0.531527
31,main,LDT3X4_005,loại sản phẩm,word,1,3,low,10,2.302585093,loại sản phẩm,word,f,word,1,0.491381
31,main,LDT3X4_085,nước cốt dừa,word,1,3,mid,18,2.890371758,nước cốt dừa,word,f,word,1,0.500768
31,main,LDT3X4_082,công nghiệp,word,1,2,high,27,3.295836866,công nghiệp,word,f,word,1,0.39951
31,main,LDT3X4_094,mái ấm gia đình,word,1,4,high,16,2.772588722239781,mái ấm gia đình,word,f,word,1,0.502207
31,main,LDT3X4_097,côm ty,pseudoword,0,2,control,NA,NA,công ty,nonword,f,word,0,0.363208
31,main,LDT3X4_103,tiền,word,1,1,high,317,5.758901774,tiền,word,f,word,1,0.563824
31,main,LDT3X4_117,cơ sở sản xuất,word,1,4,low,3,1.098612289,cơ sở sản xuất,word,f,word,1,0.454966
31,main,LDT3X4_042,mức giá,word,1,2,mid,16,2.772588722,mức giá,word,f,word,1,0.367704
31,main,LDT3X4_006,đèn,word,1,1,high,306,5.723585102,đèn,word,f,word,1,0.381291
31,main,LDT3X4_049,văn hóa ẩm thủc,pseudoword,0,4,control,NA,NA,văn hóa ẩm thực,nonword,j,nonword,1,1.185553
31,main,LDT3X4_060,quan hệ vợ chọng,pseudoword,0,4,control,NA,NA,quan hệ vợ chồng,nonword,j,nonword,1,0.776919
31,main,LDT3X4_119,nước,word,1,1,high,1464,7.288927695,nước,word,f,word,1,0.414203
31,main,LDT3X4_089,lâ,pseudoword,0,1,control,NA,NA,lá,nonword,j,nonword,1,0.530441
31,main,LDT3X4_050,chợ,word,1,1,low,108,4.682131227,chợ,word,f,word,1,0.415575
31,main,LDT3X4_059,dân,word,1,1,mid,155,5.043425117,dân,word,f,word,1,0.454133
31,main,LDT3X4_017,nước vọ gạo,pseudoword,0,3,control,NA,NA,nước vo gạo,nonword,j,nonword,1,0.562331
31,main,LDT3X4_029,máy nước nóng,word,1,3,low,6,1.791759469,máy nước nóng,word,f,word,1,0.527184
31,main,LDT3X4_068,thực phẩm chế biến,word,1,4,high,7,1.9459101490553128,thực phẩm chế biến,word,f,word,1,0.774906
31,main,LDT3X4_034,vản hóa,pseudoword,0,2,control,NA,NA,văn hóa,nonword,j,nonword,1,0.622777
31,main,LDT3X4_098,sọng,pseudoword,0,1,control,NA,NA,sông,nonword,f,word,0,0.337368
31,main,LDT3X4_067,vật,word,1,1,mid,252,5.529429088,vật,word,f,word,1,0.46672
31,main,LDT3X4_044,câu trả lời,word,1,3,high,30,3.40119738166216,câu trả lời,word,f,word,1,0.4736
31,main,LDT3X4_077,cửa hàc,pseudoword,0,2,control,NA,NA,cửa hàng,nonword,j,nonword,1,0.573736
31,main,LDT3X4_102,chủ cửa hàng,word,1,3,low,6,1.791759469,chủ cửa hàng,word,f,word,1,0.422788
31,main,LDT3X4_057,tình yêu đích thực,word,1,4,high,23,3.1354942159291497,tình yêu đích thực,word,f,word,1,0.366349
31,main,LDT3X4_064,nước xốt,word,1,2,low,12,2.48490665,nước xốt,word,f,word,1,0.379528
31,main,LDT3X4_080,loại thực phẩm,word,1,3,mid,13,2.564949357,loại thực phẩm,word,f,word,1,0.377415
31,main,LDT3X4_058,cây xanh,word,1,2,low,12,2.48490665,cây xanh,word,f,word,1,0.397388
31,main,LDT3X4_115,biệc pháp,pseudoword,0,2,control,NA,NA,biện pháp,nonword,f,word,0,0.469747
31,main,LDT3X4_046,hoạt động xã hội,word,1,4,mid,5,1.609437912,hoạt động xã hội,word,f,word,1,0.427251
31,main,LDT3X4_070,chuyện tình cảm,word,1,3,high,48,3.87120101090789,chuyện tình cảm,word,f,word,1,0.428538
31,main,LDT3X4_065,bửa,pseudoword,0,1,control,NA,NA,cửa,nonword,f,word,0,0.408534
31,main,LDT3X4_093,máy vi tính,word,1,3,mid,13,2.564949357,máy vi tính,word,f,word,1,0.474858
31,main,LDT3X4_019,cốc,word,1,1,low,19,2.944438979,cốc,word,f,word,1,0.359436
31,main,LDT3X4_048,diễn đàn quốc tế,word,1,4,low,4,1.386294361,diễn đàn quốc tế,word,f,word,1,0.397131
31,main,LDT3X4_022,trý,pseudoword,0,1,control,NA,NA,trị,nonword,f,word,0,0.401425
31,main,LDT3X4_026,lá,word,1,1,high,443,6.09356977,lá,word,f,word,1,0.415258
31,main,LDT3X4_074,thị trường,word,1,2,high,128,4.852030264,thị trường,word,f,word,1,0.384649
