participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency_group,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt
39,main,LDT3X4_019,c?c,word,1,1,low,19,2.944438979,c?c,word,f,word,1,0.552898
39,main,LDT3X4_052,nu?p,pseudoword,0,1,control,NA,NA,nu?c,nonword,j,nonword,1,0.799231
39,main,LDT3X4_039,hàc,pseudoword,0,1,control,NA,NA,hàng,nonword,j,nonword,1,0.876269
39,main,LDT3X4_107,ki?n trúc s?,pseudoword,0,3,control,NA,NA,ki?n trúc su,nonword,,,0,
39,main,LDT3X4_001,b?c vi?n,pseudoword,0,2,control,NA,NA,b?nh vi?n,nonword,j,nonword,1,0.850380
39,main,LDT3X4_094,mái ?m gia dình,word,1,4,high,16,2.772588722239781,mái ?m gia dình,word,f,word,1,0.598965
39,main,LDT3X4_049,van hóa ?m th?c,pseudoword,0,4,control,NA,NA,van hóa ?m th?c,nonword,j,nonword,1,1.177301
39,main,LDT3X4_079,d?nh ki?n xã h?i,word,1,4,low,3,1.098612289,d?nh ki?n xã h?i,word,f,word,1,0.845516
39,main,LDT3X4_024,nu?c x?t,pseudoword,0,2,control,NA,NA,nu?c x?t,nonword,j,nonword,1,1.273876
39,main,LDT3X4_005,lo?i s?n ph?m,word,1,3,low,10,2.302585093,lo?i s?n ph?m,word,f,word,1,0.813359
39,main,LDT3X4_054,rúng,pseudoword,0,1,control,NA,NA,r?ng,nonword,j,nonword,1,0.842914
39,main,LDT3X4_115,bi?c pháp,pseudoword,0,2,control,NA,NA,bi?n pháp,nonword,j,nonword,1,0.780354
39,main,LDT3X4_020,l?c,word,1,1,mid,199,5.293304825,l?c,word,f,word,1,0.467302
39,main,LDT3X4_014,máy do huy?t áp,word,1,4,low,3,1.098612289,máy do huy?t áp,word,f,word,1,1.193719
39,main,LDT3X4_075,hoi nu?c,word,1,2,low,11,2.397895273,hoi nu?c,word,f,word,1,0.681134
39,main,LDT3X4_034,v?n hóa,pseudoword,0,2,control,NA,NA,van hóa,nonword,j,nonword,1,0.869156
39,main,LDT3X4_010,h? thóng,pseudoword,0,2,control,NA,NA,h? th?ng,nonword,j,nonword,1,1.019001
39,main,LDT3X4_089,lâ,pseudoword,0,1,control,NA,NA,lá,nonword,j,nonword,1,0.720079
39,main,LDT3X4_118,giám dóc công ty,pseudoword,0,4,control,NA,NA,giám d?c công ty,nonword,j,nonword,1,1.298999
39,main,LDT3X4_047,mái nhà,word,1,2,low,14,2.63905733,mái nhà,word,f,word,1,0.533874
39,main,LDT3X4_018,giáo d?c,word,1,2,mid,23,3.135494216,giáo d?c,word,j,nonword,0,0.670086
39,main,LDT3X4_009,tâm l? h?c,pseudoword,0,3,control,NA,NA,tâm lý h?c,nonword,j,nonword,1,1.198894
39,main,LDT3X4_064,nu?c x?t,word,1,2,low,12,2.48490665,nu?c x?t,word,f,word,1,0.631427
39,main,LDT3X4_021,máy h?t b?i,pseudoword,0,3,control,NA,NA,máy hút b?i,nonword,j,nonword,1,0.997216
39,main,LDT3X4_112,chuyên viên tu v?n,word,1,4,high,7,1.9459101490553128,chuyên viên tu v?n,word,f,word,1,0.660500
39,main,LDT3X4_080,lo?i th?c ph?m,word,1,3,mid,13,2.564949357,lo?i th?c ph?m,word,f,word,1,0.565097
39,main,LDT3X4_087,cu?c hôn nhâc,pseudoword,0,3,control,NA,NA,cu?c hôn nhân,nonword,j,nonword,1,1.357721
39,main,LDT3X4_035,nu?c u?ng th? thao,word,1,4,mid,4,1.386294361,nu?c u?ng th? thao,word,f,word,1,0.845166
39,main,LDT3X4_096,n?i ?p su?t,pseudoword,0,3,control,NA,NA,n?i áp su?t,nonword,j,nonword,1,1.299593
39,main,LDT3X4_117,co s? s?n xu?t,word,1,4,low,3,1.098612289,co s? s?n xu?t,word,j,nonword,0,0.980901
39,main,LDT3X4_004,trính d? h?c v?n,pseudoword,0,4,control,NA,NA,trình d? h?c v?n,nonword,f,word,0,1.453413
39,main,LDT3X4_013,ki?n trúc su,word,1,3,high,23,3.13549421592915,ki?n trúc su,word,f,word,1,0.645284
39,main,LDT3X4_068,th?c ph?m ch? bi?n,word,1,4,high,7,1.9459101490553128,th?c ph?m ch? bi?n,word,f,word,1,0.716040
39,main,LDT3X4_109,giá thàc,pseudoword,0,2,control,NA,NA,giá thành,nonword,,,0,
39,main,LDT3X4_085,nu?c c?t d?a,word,1,3,mid,18,2.890371758,nu?c c?t d?a,word,f,word,1,0.938600
39,main,LDT3X4_090,van hóa,word,1,2,high,28,3.33220451,van hóa,word,f,word,1,0.501941
39,main,LDT3X4_102,ch? c?a hàng,word,1,3,low,6,1.791759469,ch? c?a hàng,word,f,word,1,0.916403
39,main,LDT3X4_011,s?c h?p d?n,word,1,3,mid,15,2.70805020110221,s?c h?p d?n,word,f,word,1,0.853230
39,main,LDT3X4_057,tình yêu dích th?c,word,1,4,high,23,3.1354942159291497,tình yêu dích th?c,word,j,nonword,0,0.760189
39,main,LDT3X4_073,nu?c hoa h?ng,word,1,3,low,8,2.079441542,nu?c hoa h?ng,word,f,word,1,0.659086
39,main,LDT3X4_116,h?nh phúc gia dình,word,1,4,high,44,3.784189633918261,h?nh phúc gia dình,word,f,word,1,1.452507
39,main,LDT3X4_114,m?i quan h?,word,1,3,high,171,5.14166355650266,m?i quan h?,word,f,word,1,0.591447
39,main,LDT3X4_006,dèn,word,1,1,high,306,5.723585102,dèn,word,f,word,1,0.700682

